QT9 Document Code,Title,Job Function,Team Name
CO-QA-SOP-030,Accessing and Finding Documents in QT9,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-031,Revising and Introducing Documents in QT9,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-098,Document Matrix,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-237,QT9 - Periodic Review and Making Documents Obsolete,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-005,Document and Records Archiving,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-003,Non Conformance Procedure,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-011,Supplier Corrective Action Procedure,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-093,CAPA Procedure,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-099,Deviation Procedure,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-345,Root Cause Analysis,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-076,Product Complaint Handling,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-283,Product Risk Management,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-284,FMEA Procedure,Operations Cartridge Engineer,POC Operations
CO-QA-SOP-285,Hazard Analysis Procedure,Operations Cartridge Engineer,POC Operations
CO-CA-POL-009,Policy for Verification and Validation,Operations Quality Engineer,POC Operations
CO-DES-SOP-029,Design and Development Procedure,Operations Quality Engineer,POC Operations
CO-DES-SOP-041,Design Review Work Instruction,Operations Quality Engineer,POC Operations
CO-H&S-P-001,Health & Safety Policy,Operations Quality Engineer,POC Operations
CO-H&S-P-003,Stress Policy ,Operations Quality Engineer,POC Operations
CO-H&S-PRO-001,Health and Safety Fire Related Procedures,Operations Quality Engineer,POC Operations
CO-H&S-PRO-002,Chemical COSHH Guidance,Operations Quality Engineer,POC Operations
CO-H&S-PRO-003,Health and Safety Manual Handling,Operations Quality Engineer,POC Operations
CO-H&S-PRO-004,Health & Safety Incident and Near Miss Reporting Procedure,Operations Quality Engineer,POC Operations
CO-HR-POL-007,Training Policy,Operations Quality Engineer,POC Operations
CO-OPS-POL-011,WEEE Policy,Operations Quality Engineer,POC Operations
CO-OPS-SOP-002,Planning for Process Validation,Operations Quality Engineer,POC Operations
CO-OPS-SOP-032,Validation of Automated Equipment and Quality System Software,Operations Quality Engineer,POC Operations
CO-OPS-SOP-188,Process Validation,Operations Quality Engineer,POC Operations
CO-OPS-SOP-192,Verification Testing Process SOP,Operations Quality Engineer,POC Operations
CO-QA-SOP-007,Correction- Removal and Recall Procedure,Operations Quality Engineer,POC Operations
CO-QA-SOP-016,Identification and Traceability,Operations Quality Engineer,POC Operations
CO-QA-SOP-028,Quality Records,Operations Quality Engineer,POC Operations
CO-QA-SOP-267,Post Market Surveillance,Operations Quality Engineer,POC Operations
CO-QA-SOP-274,Applicable Standards Management Procedure,Operations Quality Engineer,POC Operations
CO-SUP-SOP-002,Intrument service and repair,Operations Quality Engineer,POC Operations
CO-SUP-SOP-048,Raise PO Non Stock and Services,Operations Quality Engineer,POC Operations
CO-SUP-SOP-049,Receive non sock PO ,Operations Quality Engineer,POC Operations
CO-SUP-SOP-068,Purchasing SOP,Operations Quality Engineer,POC Operations
CO-SUP-SOP-069,Supplier Evaluation SOP,Operations Quality Engineer,POC Operations
CO-IT-SOP-044,IT Management- Backup- and Support,Operations Quality Engineer,POC Operations
CO-QA-POL-015,Policy for the use of Electronic Signatures within binx health,Operations Quality Engineer,POC Operations
CO-QA-POL-019,Quality Policy,Operations Quality Engineer,POC Operations
CO-QA-POL-021,Quality Manual,Operations Quality Engineer,POC Operations
CO-QA-SOP-012,Annual Quality Objectives ,Operations Quality Engineer,POC Operations
CO-QA-SOP-043,Training Procedure,Operations Quality Engineer,POC Operations
CO-IT-POL-022,Access Control Policy,Operations Quality Engineer,POC Operations
CO-IT-POL-023,Asset Management Policy,Operations Quality Engineer,POC Operations
CO-IT-POL-024,Business Continuity and Disaster Recovery,Operations Quality Engineer,POC Operations
CO-IT-POL-025,Code of Conduct,Operations Quality Engineer,POC Operations
CO-IT-POL-026,Cryptography Policy,Operations Quality Engineer,POC Operations
CO-IT-POL-027,Human Resource Security Policy,Operations Quality Engineer,POC Operations
CO-IT-POL-028,Information Security Policy,Operations Quality Engineer,POC Operations
CO-IT-POL-029,Information Security Roles and Responsibilities,Operations Quality Engineer,POC Operations
CO-IT-POL-030,Physical Security Policy,Operations Quality Engineer,POC Operations
CO-IT-POL-031,Responsible Disclosure Policy,Operations Quality Engineer,POC Operations
CO-IT-POL-032,Risk Management ,Operations Quality Engineer,POC Operations
CO-IT-POL-033,Third Party Management,Operations Quality Engineer,POC Operations
CO-QA-SOP-139,Change Management,Operations Quality Engineer,POC Operations
CO-QA-SOP-140,Document Control & Control of Quality Records,Operations Quality Engineer,POC Operations
CO-QA-SOP-026,Use of Sharepoint,Operations Quality Engineer,POC Operations
CO-QA-SOP-030,Accessing and Finding Documents in QT9,Operations Quality Engineer,POC Operations
CO-QA-SOP-031,Revising and Introducing Documents in QT9,Operations Quality Engineer,POC Operations
CO-QA-SOP-098,Document Matrix,Operations Quality Engineer,POC Operations
CO-QA-SOP-237,QT9 - Periodic Review and Making Documents Obsolete,Operations Quality Engineer,POC Operations
CO-QA-SOP-005,Document and Records Archiving,Operations Quality Engineer,POC Operations
CO-QA-SOP-003,Non Conformance Procedure,Operations Quality Engineer,POC Operations
CO-QA-SOP-011,Supplier Corrective Action Procedure,Operations Quality Engineer,POC Operations
CO-QA-SOP-093,CAPA Procedure,Operations Quality Engineer,POC Operations
CO-QA-SOP-099,Deviation Procedure,Operations Quality Engineer,POC Operations
CO-QA-SOP-345,Root Cause Analysis,Operations Quality Engineer,POC Operations
CO-QA-SOP-076,Product Complaint Handling,Operations Quality Engineer,POC Operations
CO-QA-SOP-283,Product Risk Management,Operations Quality Engineer,POC Operations
CO-QA-SOP-284,FMEA Procedure,Operations Quality Engineer,POC Operations
CO-QA-SOP-285,Hazard Analysis Procedure,Operations Quality Engineer,POC Operations
CO-QC-JA-004,Use of CO-QC-T-155: CTNG QC Cartridge Analysis Module,IT Department,IT Department
CO-OPS-PTL-048,IO Release Procedure for Refurbished and Reworked Readers,IT Department,IT Department
CO-QC-QCP-053,NG2 Plasmid Quantification - qPCR Test (Part No. 0347,IT Department,IT Department
CO-SUP-SOP-051,Receive Stock Purchase Orders,IT Department,IT Department
CO-QA-SOP-140,Document Control & Control of Quality Records,IT Department,IT Department
CO-QA-SOP-028,Quality Records,IT Department,IT Department
CO-OPS-POL-008,Policy for Purchasing and Management of Suppliers,IT Department,IT Department
CO-QA-SOP-284,FMEA Procedure,IT Department,IT Department
CO-SUP-SOP-068,Purchasing SOP,IT Department,IT Department
CO-SUP-SOP-069,Supplier Evaluation SOP,IT Department,IT Department
CO-SUP-SOP-070,Supplier Risk Assessment- Approval and Monitoring Procedure,IT Department,IT Department
CO-LAB-SOP-292,Preparation of TSB and TSA,IT Department,IT Department
CO-LAB-SOP-302,Preparation and use of agarose gels,IT Department,IT Department
CO-LAB-SOP-300,Preparation of Sub-circuit cards for voltammetric detection,IT Department,IT Department
CO-LAB-SOP-291,Preparation of 10X and 1X TAE,IT Department,IT Department
CO-LAB-SOP-290,Running Clinical Samples in io Readers,IT Department,IT Department
CO-LAB-SOP-295,Environmental Contamination Monitoring,IT Department,IT Department
CO-LAB-SOP-131,Pipette Use and Calibration,IT Department,IT Department
CO-LAB-SOP-155,Lab book write up,IT Department,IT Department
CO-LAB-SOP-156,Lab rough notes,IT Department,IT Department
CO-LAB-SOP-013,Balance calibration,IT Department,IT Department
CO-LAB-SOP-136,Solution preparation SOP,IT Department,IT Department
CO-LAB-SOP-097,Temperature monitoring SOP,IT Department,IT Department
CO-CA-POL-009,Policy for Verification and Validation,IT Department,IT Department
CO-QA-POL-010,Policy for Control of Infrastructure Environment and Equipment,IT Department,IT Department
CO-OPS-SOP-192,Verification Testing Process SOP,IT Department,IT Department
CO-OPS-SOP-188,Process Validation,IT Department,IT Department
CO-OPS-SOP-002,Planning for Process Validation,IT Department,IT Department
CO-OPS-SOP-032,Validation of Automated Equipment and Quality System Software,IT Department,IT Department
CO-OPS-SOP-034,Test Method Validation,IT Department,IT Department
CO-QA-SOP-139,Change Management,IT Department,IT Department
CO-QA-POL-021,Quality Manual,IT Department,IT Department
CO-QA-POL-019,Quality Policy,IT Department,IT Department
CO-QA-SOP-012,Annual Quality Objectives,IT Department,IT Department
CO-QA-SOP-043,Training Procedure,IT Department,IT Department
CO-QA-POL-015,Policy for Use of Electronic Signatures within binx health,IT Department,IT Department
CO-IT-SOP-044,IT Management- Backup- and Support,IT Department,IT Department
CO-IT-POL-022,Access Control Policy,IT Department,IT Department
CO-IT-POL-023,Asset Management Policy,IT Department,IT Department
CO-IT-POL-026,Cryptography Policy,IT Department,IT Department
CO-IT-POL-027,Human Resource Security Policy,IT Department,IT Department
CO-IT-POL-028,Information Security Policy,IT Department,IT Department
CO-IT-POL-030,Physical Security Policy,IT Department,IT Department
CO-IT-POL-024,Business Continuity and Disaster Recovery,IT Department,IT Department
CO-IT-POL-025,Code of Conduct,IT Department,IT Department
CO-IT-POL-029,Information Security Roles and Responsibilities,IT Department,IT Department
CO-IT-POL-031,Responsible Disclosure Policy,IT Department,IT Department
CO-IT-POL-032,Risk Management,IT Department,IT Department
CO-IT-POL-033,Third Party Management,IT Department,IT Department
CO-QA-POL-006, Policy for Document Control and Change Management,IT Department,IT Department
CO-QA-SOP-030,Accessing and Finding Documents in QT9,IT Department,IT Department
CO-QA-SOP-098,Document Matrix,IT Department,IT Department
CO-QA-SOP-237,QT9 � Periodic Review and Making Document Obsolete,IT Department,IT Department
CO-QA-SOP-031,Revising and Introducing Documents in QT9,IT Department,IT Department
CO-QA-SOP-026,Use of SharePoint,IT Department,IT Department
CO-QA-POL-014,Policy for the Control of Non-Conforming product and Corrective/Preventive Action,IT Department,IT Department
CO-CS-POL-012,Policy for Customer Feedback,IT Department,IT Department
CO-QA-POL-013,Policy for Complaints and Vigilance,IT Department,IT Department
CO-QA-SOP-076,Stakeholder Feedback and Product Complaints Handling Procedure,IT Department,IT Department
CO-QA-POL-020,Risk Management Policy,IT Department,IT Department
CO-HR-POL-007,Training Policy,IT Department,IT Department
CO-QA-SOP-140,Document Control & Control of Quality Records,Finance,Finance and Accounting
CO-QA-SOP-139,Change Management,Finance,Finance and Accounting
CO-QA-POL-021,Quality Manual,Finance,Finance and Accounting
CO-QA-POL-019,Quality Policy,Finance,Finance and Accounting
CO-QA-SOP-012,Annual Quality Objectives,Finance,Finance and Accounting
CO-QA-SOP-043,Training Procedure,Finance,Finance and Accounting
CO-QA-POL-015,Policy for Use of Electronic Signatures within binx health,Finance,Finance and Accounting
CO-IT-SOP-044,IT Management- Backup- and Support,Finance,Finance and Accounting
CO-IT-POL-022,Access Control Policy,Finance,Finance and Accounting
CO-IT-POL-023,Asset Management Policy,Finance,Finance and Accounting
CO-IT-POL-026,Cryptography Policy,Finance,Finance and Accounting
CO-IT-POL-027,Human Resource Security Policy,Finance,Finance and Accounting
CO-IT-POL-028,Information Security Policy,Finance,Finance and Accounting
CO-IT-POL-030,Physical Security Policy,Finance,Finance and Accounting
CO-IT-POL-024,Business Continuity and Disaster Recovery,Finance,Finance and Accounting
CO-IT-POL-025,Code of Conduct,Finance,Finance and Accounting
CO-IT-POL-029,Information Security Roles and Responsibilities,Finance,Finance and Accounting
CO-IT-POL-031,Responsible Disclosure Policy,Finance,Finance and Accounting
CO-IT-POL-032,Risk Management,Finance,Finance and Accounting
CO-IT-POL-033,Third Party Management,Finance,Finance and Accounting
CO-QA-POL-006, Policy for Document Control and Change Management,Finance,Finance and Accounting
CO-QA-SOP-030,Accessing and Finding Documents in QT9,Finance,Finance and Accounting
CO-QA-SOP-098,Document Matrix,Finance,Finance and Accounting
CO-QA-SOP-237,QT9 � Periodic Review and Making Document Obsolete,Finance,Finance and Accounting
CO-QA-SOP-031,Revising and Introducing Documents in QT9,Finance,Finance and Accounting
CO-QA-SOP-026,Use of SharePoint,Finance,Finance and Accounting
CO-QA-POL-014,Policy for the Control of Non-Conforming product and Corrective/Preventive Action,Finance,Finance and Accounting
CO-CS-POL-012,Policy for Customer Feedback,Finance,Finance and Accounting
CO-QA-POL-013,Policy for Complaints and Vigilance,Finance,Finance and Accounting
CO-QA-SOP-076,Stakeholder Feedback and Product Complaints Handling Procedure,Finance,Finance and Accounting
CO-QA-POL-020,Risk Management Policy,Finance,Finance and Accounting
CO-HR-POL-007,Training Policy,Finance,Finance and Accounting
CO-QA-SOP-140,Document Control & Control of Quality Records,Accounting,Finance and Accounting
CO-QA-SOP-139,Change Management,Accounting,Finance and Accounting
CO-QA-POL-021,Quality Manual,Accounting,Finance and Accounting
CO-QA-POL-019,Quality Policy,Accounting,Finance and Accounting
CO-QA-SOP-012,Annual Quality Objectives,Accounting,Finance and Accounting
CO-QA-SOP-043,Training Procedure,Accounting,Finance and Accounting
CO-QA-POL-015,Policy for Use of Electronic Signatures within binx health,Accounting,Finance and Accounting
CO-IT-SOP-044,IT Management- Backup- and Support,Accounting,Finance and Accounting
CO-IT-POL-022,Access Control Policy,Accounting,Finance and Accounting
CO-IT-POL-023,Asset Management Policy,Accounting,Finance and Accounting
CO-IT-POL-026,Cryptography Policy,Accounting,Finance and Accounting
CO-IT-POL-027,Human Resource Security Policy,Accounting,Finance and Accounting
CO-IT-POL-028,Information Security Policy,Accounting,Finance and Accounting
CO-IT-POL-030,Physical Security Policy,Accounting,Finance and Accounting
CO-IT-POL-024,Business Continuity and Disaster Recovery,Accounting,Finance and Accounting
CO-IT-POL-025,Code of Conduct,Accounting,Finance and Accounting
CO-IT-POL-029,Information Security Roles and Responsibilities,Accounting,Finance and Accounting
CO-IT-POL-031,Responsible Disclosure Policy,Accounting,Finance and Accounting
CO-IT-POL-032,Risk Management,Accounting,Finance and Accounting
CO-IT-POL-033,Third Party Management,Accounting,Finance and Accounting
CO-QA-POL-006, Policy for Document Control and Change Management,Accounting,Finance and Accounting
CO-QA-SOP-030,Accessing and Finding Documents in QT9,Accounting,Finance and Accounting
CO-QA-SOP-098,Document Matrix,Accounting,Finance and Accounting
CO-QA-SOP-237,QT9 � Periodic Review and Making Document Obsolete,Accounting,Finance and Accounting
CO-QA-SOP-031,Revising and Introducing Documents in QT9,Accounting,Finance and Accounting
CO-QA-SOP-026,Use of SharePoint,Accounting,Finance and Accounting
CO-QA-POL-014,Policy for the Control of Non-Conforming product and Corrective/Preventive Action,Accounting,Finance and Accounting
CO-CS-POL-012,Policy for Customer Feedback,Accounting,Finance and Accounting
CO-QA-POL-013,Policy for Complaints and Vigilance,Accounting,Finance and Accounting
CO-QA-SOP-076,Stakeholder Feedback and Product Complaints Handling Procedure,Accounting,Finance and Accounting
CO-QA-POL-020,Risk Management Policy,Accounting,Finance and Accounting
CO-HR-POL-007,Training Policy,Accounting,Finance and Accounting
CO-H&S-P-001,Health & Safety Policy,Marketing,Marketing
CO-QA-SOP-028,Quality Records,Marketing,Marketing
CO-QA-SOP-139,Change Management,Marketing,Marketing
CO-QA-SOP-140,Document Control & Control of Quality Records,Marketing,Marketing
CO-QA-SOP-326,Vigilance and Medical Reporting Procedure,Marketing,Marketing
CO-SAM-SOP-009,Control of Marketing and Promotion,Marketing,Marketing
CO-SUP-SOP-068,Purchasing SOP,Marketing,Marketing
CO-SUP-SOP-069,Supplier Evaluation SOP,Marketing,Marketing
CO-QA-POL-021,Quality Manual,Marketing,Marketing
